state_code,county_fips,county_name,latitude,longitude,county_name_normalized,county_name_base,county_name_base_normalized
VA,51067,Franklin County,36.991186,-79.882715,franklin county,Franklin,franklin
VA,51069,Frederick County,39.20366,-78.263829,frederick county,Frederick,frederick
VA,51071,Giles County,37.318072,-80.698321,giles county,Giles,giles
VA,51073,Gloucester County,37.403541,-76.523505,gloucester county,Gloucester,gloucester
VA,51075,Goochland County,37.718814,-77.917626,goochland county,Goochland,goochland
VA,51077,Grayson County,36.652229,-81.215324,grayson county,Grayson,grayson
VA,51079,Greene County,38.297981,-78.470163,greene county,Greene,greene
VA,51081,Greensville County,36.680336,-77.560277,greensville county,Greensville,greensville
VA,51083,Halifax County,36.766461,-78.939614,halifax county,Halifax,halifax
VA,51085,Hanover County,37.760215,-77.491317,hanover county,Hanover,hanover
VA,51087,Henrico County,37.43752,-77.300333,henrico county,Henrico,henrico
VA,51089,Henry County,36.620612,-79.980662,henry county,Henry,henry
VA,51091,Highland County,38.366243,-79.564472,highland county,Highland,highland
VA,51093,Isle of Wight County,36.901418,-76.707569,isle of wight county,Isle of Wight,isle of wight
VA,51095,James City County,37.324837,-76.777888,james city county,James City,james city
VA,51097,King and Queen County,37.717772,-76.905581,king and queen county,King and Queen,king and queen
VA,51099,King George County,38.27718,-77.162636,king george county,King George,king george
VA,51101,King William County,37.70826,-77.091054,king william county,King William,king william
VA,51103,Lancaster County,37.704843,-76.412663,lancaster county,Lancaster,lancaster
VA,51105,Lee County,36.701721,-83.130112,lee county,Lee,lee
VA,51107,Loudoun County,39.0812,-77.638898,loudoun county,Loudoun,loudoun
VA,51109,Louisa County,37.972704,-77.959795,louisa county,Louisa,louisa
VA,51111,Lunenburg County,36.945555,-78.240528,lunenburg county,Lunenburg,lunenburg
VA,51113,Madison County,38.412059,-78.276961,madison county,Madison,madison
VA,51115,Mathews County,37.425348,-76.268808,mathews county,Mathews,mathews
VA,51117,Mecklenburg County,36.687256,-78.368959,mecklenburg county,Mecklenburg,mecklenburg
VA,51119,Middlesex County,37.606975,-76.528082,middlesex county,Middlesex,middlesex
VA,51121,Montgomery County,37.175538,-80.387794,montgomery county,Montgomery,montgomery
VA,51125,Nelson County,37.789079,-78.88344,nelson county,Nelson,nelson
VA,51127,New Kent County,37.51016,-76.999331,new kent county,New Kent,new kent
VA,51131,Northampton County,37.302775,-75.924018,northampton county,Northampton,northampton
VA,51133,Northumberland County,37.856974,-76.379687,northumberland county,Northumberland,northumberland
VA,51135,Nottoway County,37.141167,-78.053866,nottoway county,Nottoway,nottoway
VA,51137,Orange County,38.249326,-78.011092,orange county,Orange,orange
VA,51139,Page County,38.623209,-78.491872,page county,Page,page
VA,51141,Patrick County,36.667138,-80.286413,patrick county,Patrick,patrick
VA,51143,Pittsylvania County,36.821721,-79.398502,pittsylvania county,Pittsylvania,pittsylvania
VA,51145,Powhatan County,37.549404,-77.912855,powhatan county,Powhatan,powhatan
VA,51147,Prince Edward County,37.224881,-78.432957,prince edward county,Prince Edward,prince edward
VA,51149,Prince George County,37.187325,-77.220993,prince george county,Prince George,prince george
VA,51153,Prince William County,38.701119,-77.479579,prince william county,Prince William,prince william
VA,51155,Pulaski County,37.063385,-80.713444,pulaski county,Pulaski,pulaski
VA,51157,Rappahannock County,38.684522,-78.168824,rappahannock county,Rappahannock,rappahannock
VA,51159,Richmond County,37.942894,-76.730561,richmond county,Richmond,richmond
VA,51161,Roanoke County,37.330792,-80.191237,roanoke county,Roanoke,roanoke
VA,51163,Rockbridge County,37.814517,-79.447754,rockbridge county,Rockbridge,rockbridge
VA,51165,Rockingham County,38.507612,-78.885329,rockingham county,Rockingham,rockingham
VA,51167,Russell County,36.93342,-82.095934,russell county,Russell,russell
VA,51169,Scott County,36.712776,-82.613624,scott county,Scott,scott
VA,51171,Shenandoah County,38.856204,-78.573987,shenandoah county,Shenandoah,shenandoah
VA,51173,Smyth County,36.842318,-81.539786,smyth county,Smyth,smyth
VA,51175,Southampton County,36.720068,-77.103813,southampton county,Southampton,southampton
VA,51177,Spotsylvania County,38.182431,-77.657226,spotsylvania county,Spotsylvania,spotsylvania
VA,51179,Stafford County,38.423084,-77.458048,stafford county,Stafford,stafford
VA,51181,Surry County,37.119761,-76.880172,surry county,Surry,surry
VA,51183,Sussex County,36.926645,-77.259732,sussex county,Sussex,sussex
VA,51185,Tazewell County,37.125395,-81.562924,tazewell county,Tazewell,tazewell
VA,51187,Warren County,38.908221,-78.207594,warren county,Warren,warren
VA,51191,Washington County,36.747814,-81.950322,washington county,Washington,washington
VA,51193,Westmoreland County,38.109311,-76.803933,westmoreland county,Westmoreland,westmoreland
VA,51195,Wise County,36.974561,-82.62156,wise county,Wise,wise
VA,51197,Wythe County,36.899868,-81.08301,wythe county,Wythe,wythe
VA,51199,York County,37.220914,-76.395533,york county,York,york
VA,51510,Alexandria city,38.819251,-77.08367,alexandria city,Alexandria,alexandria
VA,51520,Bristol city,36.616954,-82.157564,bristol city,Bristol,bristol
VA,51530,Buena Vista city,37.729345,-79.358134,buena vista city,Buena Vista,buena vista
VA,51540,Charlottesville city,38.037658,-78.485381,charlottesville city,Charlottesville,charlottesville
VA,51550,Chesapeake city,36.679376,-76.301788,chesapeake city,Chesapeake,chesapeake
VA,51570,Colonial Heights city,37.261685,-77.396804,colonial heights city,Colonial Heights,colonial heights
VA,51580,Covington city,37.78106,-79.985434,covington city,Covington,covington
VA,51590,Danville city,36.583334,-79.408071,danville city,Danville,danville
VA,51595,Emporia city,36.696182,-77.535975,emporia city,Emporia,emporia
VA,51600,Fairfax city,38.853183,-77.299025,fairfax city,Fairfax,fairfax
VA,51610,Falls Church city,38.884722,-77.175603,falls church city,Falls Church,falls church
VA,51620,Franklin city,36.684014,-76.941396,franklin city,Franklin,franklin
VA,51630,Fredericksburg city,38.299272,-77.486658,fredericksburg city,Fredericksburg,fredericksburg
VA,51640,Galax city,36.66564,-80.914308,galax city,Galax,galax
VA,51650,Hampton city,37.047961,-76.297293,hampton city,Hampton,hampton
VA,51660,Harrisonburg city,38.436255,-78.873303,harrisonburg city,Harrisonburg,harrisonburg
VA,51670,Hopewell city,37.29101,-77.298944,hopewell city,Hopewell,hopewell
VA,51678,Lexington city,37.782332,-79.44432,lexington city,Lexington,lexington
VA,51680,Lynchburg city,37.399016,-79.195458,lynchburg city,Lynchburg,lynchburg
VA,51683,Manassas city,38.746808,-77.482633,manassas city,Manassas,manassas
VA,51685,Manassas Park city,38.769398,-77.442323,manassas park city,Manassas Park,manassas park
VA,51690,Martinsville city,36.683527,-79.863647,martinsville city,Martinsville,martinsville
VA,51700,Newport News city,37.076136,-76.52198,newport news city,Newport News,newport news
VA,51710,Norfolk city,36.923015,-76.244641,norfolk city,Norfolk,norfolk
VA,51720,Norton city,36.931549,-82.625996,norton city,Norton,norton
VA,51730,Petersburg city,37.20473,-77.392368,petersburg city,Petersburg,petersburg
VA,51735,Poquoson city,37.12836,-76.303534,poquoson city,Poquoson,poquoson
VA,51740,Portsmouth city,36.859339,-76.356973,portsmouth city,Portsmouth,portsmouth
VA,51750,Radford city,37.120119,-80.559147,radford city,Radford,radford
VA,51760,Richmond city,37.531399,-77.476009,richmond city,Richmond,richmond
VA,51770,Roanoke city,37.278458,-79.958174,roanoke city,Roanoke,roanoke
VA,51775,Salem city,37.285333,-80.055241,salem city,Salem,salem
VA,51790,Staunton city,38.157978,-79.061876,staunton city,Staunton,staunton
VA,51800,Suffolk city,36.697157,-76.634781,suffolk city,Suffolk,suffolk
VA,51810,Virginia Beach city,36.779525,-76.029142,virginia beach city,Virginia Beach,virginia beach
VA,51820,Waynesboro city,38.067157,-78.90142,waynesboro city,Waynesboro,waynesboro
VA,51830,Williamsburg city,37.269481,-76.708193,williamsburg city,Williamsburg,williamsburg
VA,51840,Winchester city,39.173869,-78.176356,winchester city,Winchester,winchester
WA,53001,Adams County,47.011238,-118.512861,adams county,Adams,adams
WA,53003,Asotin County,46.181861,-117.227781,asotin county,Asotin,asotin
WA,53005,Benton County,46.228125,-119.516659,benton county,Benton,benton
WA,53007,Chelan County,47.860974,-120.619041,chelan county,Chelan,chelan
WA,53009,Clallam County,48.110903,-123.88986,clallam county,Clallam,clallam
WA,53011,Clark County,45.77173,-122.485953,clark county,Clark,clark
WA,53013,Columbia County,46.29285,-117.911634,columbia county,Columbia,columbia
WA,53015,Cowlitz County,46.196785,-122.67846,cowlitz county,Cowlitz,cowlitz
WA,53017,Douglas County,47.741763,-119.694622,douglas county,Douglas,douglas
WA,53019,Ferry County,48.473256,-118.533589,ferry county,Ferry,ferry
WA,53021,Franklin County,46.537502,-118.903891,franklin county,Franklin,franklin
WA,53023,Garfield County,46.429318,-117.536705,garfield county,Garfield,garfield
WA,53025,Grant County,47.213633,-119.467788,grant county,Grant,grant
WA,53027,Grays Harbor County,47.113732,-123.826735,grays harbor county,Grays Harbor,grays harbor
WA,53029,Island County,48.158554,-122.670649,island county,Island,island
WA,53031,Jefferson County,47.805708,-123.527057,jefferson county,Jefferson,jefferson
WA,53033,King County,47.490552,-121.833977,king county,King,king
WA,53035,Kitsap County,47.639687,-122.649636,kitsap county,Kitsap,kitsap
WA,53037,Kittitas County,47.124441,-120.676709,kittitas county,Kittitas,kittitas
WA,53039,Klickitat County,45.870446,-120.779305,klickitat county,Klickitat,klickitat
WA,53041,Lewis County,46.580071,-122.377444,lewis county,Lewis,lewis
WA,53043,Lincoln County,47.582743,-118.417692,lincoln county,Lincoln,lincoln
WA,53045,Mason County,47.350832,-123.173103,mason county,Mason,mason
WA,53047,Okanogan County,48.548453,-119.742235,okanogan county,Okanogan,okanogan
WA,53049,Pacific County,46.556587,-123.782419,pacific county,Pacific,pacific
WA,53051,Pend Oreille County,48.543825,-117.232191,pend oreille county,Pend Oreille,pend oreille
WA,53053,Pierce County,47.051413,-122.15324,pierce county,Pierce,pierce
WA,53055,San Juan County,48.50719,-123.103769,san juan county,San Juan,san juan
WA,53057,Skagit County,48.493292,-121.81577,skagit county,Skagit,skagit
WA,53059,Skamania County,46.024785,-121.953232,skamania county,Skamania,skamania
WA,53061,Snohomish County,48.054913,-121.765038,snohomish county,Snohomish,snohomish
WA,53063,Spokane County,47.620375,-117.403371,spokane county,Spokane,spokane
WA,53065,Stevens County,48.388728,-117.854455,stevens county,Stevens,stevens
WA,53067,Thurston County,46.935822,-122.830152,thurston county,Thurston,thurston
WA,53069,Wahkiakum County,46.294638,-123.424458,wahkiakum county,Wahkiakum,wahkiakum
WA,53071,Walla Walla County,46.254606,-118.48037,walla walla county,Walla Walla,walla walla
WA,53073,Whatcom County,48.842653,-121.836432,whatcom county,Whatcom,whatcom
WA,53075,Whitman County,46.905944,-117.53539,whitman county,Whitman,whitman
WA,53077,Yakima County,46.456558,-120.740145,yakima county,Yakima,yakima
WV,54001,Barbour County,39.139725,-79.996947,barbour county,Barbour,barbour
WV,54003,Berkeley County,39.447938,-78.037754,berkeley county,Berkeley,berkeley
WV,54005,Boone County,38.022814,-81.713538,boone county,Boone,boone
WV,54007,Braxton County,38.69933,-80.73166,braxton county,Braxton,braxton
WV,54009,Brooke County,40.272645,-80.578691,brooke county,Brooke,brooke
WV,54011,Cabell County,38.419578,-82.243397,cabell county,Cabell,cabell
WV,54013,Calhoun County,38.844159,-81.115478,calhoun county,Calhoun,calhoun
WV,54015,Clay County,38.459826,-81.081866,clay county,Clay,clay
WV,54017,Doddridge County,39.264307,-80.711498,doddridge county,Doddridge,doddridge
WV,54019,Fayette County,38.030966,-81.086089,fayette county,Fayette,fayette
WV,54021,Gilmer County,38.915867,-80.849413,gilmer county,Gilmer,gilmer
WV,54023,Grant County,39.105988,-79.195064,grant county,Grant,grant
WV,54025,Greenbrier County,37.924418,-80.45059,greenbrier county,Greenbrier,greenbrier
WV,54027,Hampshire County,39.312139,-78.611989,hampshire county,Hampshire,hampshire
WV,54029,Hancock County,40.516958,-80.570164,hancock county,Hancock,hancock
WV,54031,Hardy County,39.011361,-78.841729,hardy county,Hardy,hardy
WV,54033,Harrison County,39.279182,-80.386498,harrison county,Harrison,harrison
WV,54035,Jackson County,38.834234,-81.677717,jackson county,Jackson,jackson
WV,54037,Jefferson County,39.307398,-77.86322,jefferson county,Jefferson,jefferson
WV,54039,Kanawha County,38.328068,-81.523516,kanawha county,Kanawha,kanawha
WV,54041,Lewis County,38.988877,-80.495477,lewis county,Lewis,lewis
WV,54043,Lincoln County,38.17177,-82.077623,lincoln county,Lincoln,lincoln
WV,54045,Logan County,37.830591,-81.940853,logan county,Logan,logan
WV,54047,McDowell County,37.38276,-81.658204,mcdowell county,McDowell,mcdowell
WV,54049,Marion County,39.505839,-80.243402,marion county,Marion,marion
WV,54051,Marshall County,39.854426,-80.671794,marshall county,Marshall,marshall
WV,54053,Mason County,38.770914,-82.029007,mason county,Mason,mason
WV,54055,Mercer County,37.403448,-81.106456,mercer county,Mercer,mercer
WV,54057,Mineral County,39.404781,-78.95669,mineral county,Mineral,mineral
WV,54059,Mingo County,37.721161,-82.158989,mingo county,Mingo,mingo
WV,54061,Monongalia County,39.633645,-80.059074,monongalia county,Monongalia,monongalia
WV,54063,Monroe County,37.554062,-80.550329,monroe county,Monroe,monroe
WV,54065,Morgan County,39.557345,-78.256517,morgan county,Morgan,morgan
WV,54067,Nicholas County,38.291432,-80.797515,nicholas county,Nicholas,nicholas
WV,54069,Ohio County,40.100323,-80.6199,ohio county,Ohio,ohio
WV,54071,Pendleton County,38.67445,-79.340617,pendleton county,Pendleton,pendleton
WV,54073,Pleasants County,39.368133,-81.161172,pleasants county,Pleasants,pleasants
WV,54075,Pocahontas County,38.332606,-80.010121,pocahontas county,Pocahontas,pocahontas
WV,54077,Preston County,39.46903,-79.668865,preston county,Preston,preston
WV,54079,Putnam County,38.510518,-81.906109,putnam county,Putnam,putnam
WV,54081,Raleigh County,37.762469,-81.264672,raleigh county,Raleigh,raleigh
WV,54083,Randolph County,38.781095,-79.867788,randolph county,Randolph,randolph
WV,54085,Ritchie County,39.177112,-81.066317,ritchie county,Ritchie,ritchie
WV,54087,Roane County,38.74295,-81.354494,roane county,Roane,roane
WV,54089,Summers County,37.655999,-80.856325,summers county,Summers,summers
WV,54091,Taylor County,39.332478,-80.046554,taylor county,Taylor,taylor
WV,54093,Tucker County,39.111175,-79.559968,tucker county,Tucker,tucker
WV,54095,Tyler County,39.465634,-80.877219,tyler county,Tyler,tyler
WV,54097,Upshur County,38.90253,-80.231606,upshur county,Upshur,upshur
WV,54099,Wayne County,38.143642,-82.422666,wayne county,Wayne,wayne
WV,54101,Webster County,38.483459,-80.449052,webster county,Webster,webster
WV,54103,Wetzel County,39.59818,-80.635399,wetzel county,Wetzel,wetzel
WV,54105,Wirt County,39.020034,-81.382975,wirt county,Wirt,wirt
WV,54107,Wood County,39.211602,-81.516234,wood county,Wood,wood
WV,54109,Wyoming County,37.60366,-81.549032,wyoming county,Wyoming,wyoming
WI,55001,Adams County,43.973757,-89.767228,adams county,Adams,adams
WI,55003,Ashland County,46.544424,-90.679691,ashland county,Ashland,ashland
WI,55005,Barron County,45.437192,-91.852892,barron county,Barron,barron
WI,55007,Bayfield County,46.634199,-91.177282,bayfield county,Bayfield,bayfield
WI,55009,Brown County,44.474024,-87.99613,brown county,Brown,brown
WI,55011,Buffalo County,44.385633,-91.761294,buffalo county,Buffalo,buffalo
WI,55013,Burnett County,45.866897,-92.37573,burnett county,Burnett,burnett
WI,55015,Calumet County,44.07841,-88.212132,calumet county,Calumet,calumet
WI,55017,Chippewa County,45.069092,-91.283505,chippewa county,Chippewa,chippewa
WI,55019,Clark County,44.739166,-90.609909,clark county,Clark,clark
WI,55021,Columbia County,43.471882,-89.330472,columbia county,Columbia,columbia
WI,55023,Crawford County,43.242768,-90.935185,crawford county,Crawford,crawford
WI,55025,Dane County,43.067468,-89.417852,dane county,Dane,dane
WI,55027,Dodge County,43.429628,-88.701939,dodge county,Dodge,dodge
WI,55029,Door County,45.093417,-87.048683,door county,Door,door
WI,55031,Douglas County,46.463218,-91.892477,douglas county,Douglas,douglas
WI,55033,Dunn County,44.947751,-91.897645,dunn county,Dunn,dunn
WI,55035,Eau Claire County,44.726355,-91.286414,eau claire county,Eau Claire,eau claire
